cpf,nome_completo,email,uf,dt_nascimento
27261593623,Arthur Miguel Afonso,arthurmiguel.afonso@gmail.com,MS,1988-03-05
27313187479,Lis Afonso,lis.afonso@gmail.com,MG,1988-02-24
27316882673,Joao Afonso,joão.afonso@outlook.com,PA,1988-07-26
27329309250,Alexandre Afonso,alexandre.afonso@outlook.com,PB,1989-12-28
27372712974,Luana Afonso,luana.afonso@hotmail.com,PR,1988-11-24
27401924450,Valentim Afonso,valentim.afonso@hotmail.com,PE,1988-10-25
27443979695,Bianca Afonso,bianca.afonso@gmail.com,PI,1988-10-16
27467031620,Davi Miguel Afonso,davimiguel.afonso@outlook.com,RJ,1988-09-10
27485272565,Ana Julia Afonso,anajulia.afonso@icloud.com,RN,1951-12-05
27511702434,Jade Afonso,jade.afonso@gmail.com,RS,1988-03-06
27541388755,Francisco Afonso,francisco.afonso@gmail.com,RO,1968-09-20
27559787205,Ana Laura Afonso,analaura.afonso@icloud.com,RR,1984-04-10
27608761417,Laura Afonso,laura.afonso@icloud.com,SC,1986-10-25
27613572755,Laura Afonso,laura.afonso@icloud.com,AC,1987-12-31
27684426273,Derick Afonso,derick.afonso@gmail.com,AL,1978-06-22
27691413212,Henrique Afonso,henrique.afonso@hotmail.com,AP,1954-10-14
27692782754,Luiz Henrique Afonso,luizhenrique.afonso@icloud.com,AM,1966-03-22
27697578900,Mikaela Afonso,mikaela.afonso@gmail.com,BA,1963-06-13
27798884831,Ana Livia Afonso,analivia.afonso@outlook.com,CE,1964-01-02
27855498303,Luiz Otavio Afonso,luizotavio.afonso@gmail.com,DF,1952-05-13
27935851666,Maite Afonso,maite.afonso@icloud.com,ES,1956-10-27
28005718539,Isabella Afonso,isabella.afonso@icloud.com,GO,1936-07-29
28077724705,Caio Afonso,caio.afonso@outlook.com,MA,1949-08-17
28102220096,Vicente Afonso,vicente.afonso@icloud.com,MT,1988-01-23
28118776090,Ana Clara Afonso,anaclara.afonso@hotmail.com,MS,1988-08-18
28234179271,Francisco Afonso,francisco.afonso@gmail.com,MG,1988-03-01
28255277704,Maria Laura Afonso,marialaura.afonso@outlook.com,PA,1987-03-22
28322658770,Theodoro Afonso,theodoro.afonso@gmail.com,PB,1988-02-19
28327710959,Marina Afonso,marina.afonso@hotmail.com,PR,1987-11-15
28347602629,Ian Afonso,ian.afonso@hotmail.com,PE,1987-12-17
28368491951,Carlos Eduardo Afonso,carloseduardo.afonso@outlook.com,PI,1960-12-14
28369872126,Heitor Afonso,heitor.afonso@hotmail.com,RJ,1975-05-09
28418031617,Otto Afonso,otto.afonso@gmail.com,RN,1968-08-11
28424721631,Alana Afonso,alana.afonso@gmail.com,RS,1953-05-29
28449317087,Stefany Afonso,stefany.afonso@outlook.com,RO,1965-03-01
28496740188,Fernando Afonso,fernando.afonso@gmail.com,RR,1959-05-25
28549487326,Luiz Felipe Afonso,luizfelipe.afonso@hotmail.com,SC,1938-12-21
28554864013,Otavio Afonso,otavio.afonso@outlook.com,AC,1987-11-23
28560552113,Joao Guilherme Afonso,joãoguilherme.afonso@icloud.com,AL,1987-07-22
28578400618,Davi Afonso,davi.afonso@gmail.com,AP,1960-10-11
28589644290,Vinicius Afonso,vinicius.afonso@icloud.com,AM,1967-07-26
28591318369,Nicole Afonso,nicole.afonso@hotmail.com,BA,1963-02-18
28640912547,Maria Elisa Afonso,mariaelisa.afonso@hotmail.com,CE,1955-09-17
28760980781,Lara Afonso,lara.afonso@hotmail.com,DF,1987-11-13
28812151666,Isis Afonso,isis.afonso@outlook.com,ES,1988-01-24
28843490294,Nicole Afonso,nicole.afonso@hotmail.com,GO,1990-12-21
28852203166,Murilo Afonso,murilo.afonso@hotmail.com,MA,1987-12-12
28856408010,Augusto Afonso,augusto.afonso@icloud.com,MT,1987-08-16
28857482662,Luiz Miguel Afonso,luizmiguel.afonso@hotmail.com,MS,1986-10-24
28895013040,Eloa Afonso,eloa.afonso@outlook.com,MG,1987-06-19
28926363148,Lorenzo Afonso,lorenzo.afonso@icloud.com,PA,1988-06-17
28948557890,Carlos Eduardo Afonso,carloseduardo.afonso@outlook.com,PB,1988-07-15
28949489118,Joaquim Afonso,joaquim.afonso@icloud.com,PR,1987-01-18
28963071470,Enzo Afonso,enzo.afonso@outlook.com,PE,1987-12-17
29022753312,Alice Afonso,alice.afonso@icloud.com,PI,1990-09-04
29034587142,Giovanna Afonso,giovanna.afonso@gmail.com,RJ,1987-12-23
29035247385,Elisa Afonso,elisa.afonso@gmail.com,RN,1986-10-07
29165395743,Otto Afonso,otto.afonso@hotmail.com,RS,1988-02-04
29269782015,Murilo Afonso,murilo.afonso@gmail.com,RO,1987-06-25
29272047719,Murilo Afonso,murilo.afonso@gmail.com,RR,1969-03-19
29315121920,Ana Clara Afonso,anaclara.afonso@hotmail.com,SC,1954-12-18
29323465993,Ana Beatriz Afonso,anabeatriz.afonso@gmail.com,AC,1961-02-02
29389037370,Maria Valentina Afonso,mariavalentina.afonso@icloud.com,AL,1962-02-21
29414260745,Lucas Afonso,lucas.afonso@outlook.com,AP,1963-09-05
29644488911,Luna Afonso,luna.afonso@icloud.com,AM,1965-06-23
29654104135,Vinicius Afonso,vinicius.afonso@icloud.com,BA,1963-02-28
29710936308,Vitor Afonso,vitor.afonso@outlook.com,CE,1989-01-06
29712853303,Julia Afonso,julia.afonso@hotmail.com,DF,1990-06-11
29758397079,Emanuelly Afonso,emanuelly.afonso@icloud.com,ES,1988-06-14
29792614342,Davi  Afonso,davi .afonso@outlook.com,GO,1987-06-24
29909654596,Brenda Afonso,brenda.afonso@hotmail.com,MA,1987-07-02
29964584428,Ryan Afonso,ryan.afonso@outlook.com,MT,1988-05-20
29970087328,Danilo Afonso,danilo.afonso@hotmail.com,MS,1988-08-07
29975099783,Caua Afonso,cauã.afonso@outlook.com,MG,1987-07-18
29979753315,Joao Miguel Afonso,joãomiguel.afonso@outlook.com,PA,1988-11-07
29992016692,Bella Afonso,bella.afonso@hotmail.com,PB,1986-05-24
29998215130,Theodoro Afonso,theodoro.afonso@hotmail.com,PR,2002-01-28
30058518086,Manuela Afonso,manuela.afonso@icloud.com,PE,1988-01-09
30263369775,Marcela Afonso,marcela.afonso@gmail.com,PI,1987-12-29
30307347341,Stefany Afonso,stefany.afonso@hotmail.com,RJ,1963-10-02
30350261607,Lais Afonso,lais.afonso@hotmail.com,RN,1968-10-24
30395487352,Betina Afonso,betina.afonso@gmail.com,RS,1967-03-09
30455585416,Ana Sophia Afonso,anasophia.afonso@outlook.com,RO,1940-10-12
30576922404,Hadassa Afonso,hadassa.afonso@icloud.com,RR,1951-05-03
30615031560,Henry  Afonso,henry .afonso@hotmail.com,SC,1988-02-15
30664520416,Valentina Afonso,valentina.afonso@icloud.com,AC,1989-06-05
30723348533,Ana Julia Afonso,anajulia.afonso@outlook.com,AL,1987-05-22
30784863631,Murilo Afonso,murilo.afonso@gmail.com,AP,1988-10-16
30800568814,Enzo Gabriel Afonso,enzogabriel.afonso@gmail.com,AM,1988-12-03
30806895780,Iara Afonso,iara.afonso@hotmail.com,BA,1987-08-05
30872564650,Luisa Afonso,luisa.afonso@outlook.com,CE,1972-05-17
30895433781,Henry Afonso,henry.afonso@hotmail.com,DF,1969-09-30
30959770924,Gabriela Afonso,gabriela.afonso@hotmail.com,ES,1962-03-13
30981066207,Gabriel Afonso,gabriel.afonso@hotmail.com,GO,1960-09-13
31006743241,Antonia Afonso,antonia.afonso@icloud.com,MA,1987-12-09
31072443533,Clara Afonso,clara.afonso@icloud.com,MT,1976-12-10
31118888379,Guilherme Afonso,guilherme.afonso@icloud.com,MS,1985-05-22
31275380610,Ayla Afonso,ayla.afonso@icloud.com,MG,1987-02-10
31285087329,Chloe Afonso,chloe.afonso@outlook.com,PA,1989-05-09
31288974306,Maya Afonso,maya.afonso@hotmail.com,PB,1988-12-26
31312604335,Diogo Afonso,diogo.afonso@outlook.com,PR,1988-01-19
31316128174,Bruna Afonso,bruna.afonso@gmail.com,PE,1958-09-03
31330043689,Marcelo Afonso,marcelo.afonso@icloud.com,PI,1962-06-19
31335076089,Ana Luiza Afonso,analuiza.afonso@gmail.com,RJ,1970-02-05
31359058925,Otto Afonso,otto.afonso@outlook.com,RN,1960-05-17
31420254619,Hadassa Afonso,hadassa.afonso@outlook.com,RS,1955-12-02
31422198891,Leonardo Afonso,leonardo.afonso@hotmail.com,RO,1987-12-06
31455092535,Diego Afonso,diego.afonso@hotmail.com,RR,1987-10-25
31458192019,Davi Lucas Afonso,davilucas.afonso@gmail.com,SC,1988-12-01
31477081396,Maria Alice Afonso,mariaalice.afonso@hotmail.com,AC,1988-03-04
31556046466,Ana Liz Afonso,analiz.afonso@icloud.com,AL,1988-05-19
31558723644,Lucas Afonso,lucas.afonso@hotmail.com,AP,1990-07-04
31617186048,Luiza Afonso,luiza.afonso@outlook.com,AM,1989-07-17
31683901800,icaro Afonso,icaro.afonso@hotmail.com,BA,1962-06-02
31704408438,Brenda Afonso,brenda.afonso@hotmail.com,CE,1954-10-16
31718611662,Agatha Afonso,agatha.afonso@outlook.com,DF,1970-10-10
31721175049,Francisco Afonso,francisco.afonso@icloud.com,ES,1948-01-05
31737556900,Nathan Afonso,nathan.afonso@gmail.com,GO,1961-02-15
31757988005,Julia Afonso,julia.afonso@gmail.com,MA,1988-11-17
31784443328,Maria Liz Afonso,marializ.afonso@icloud.com,MT,1988-08-05
31889628325,Giovanna Afonso,giovanna.afonso@gmail.com,MS,1989-03-30
32059833262,Hugo Afonso,hugo.afonso@icloud.com,MG,1987-10-10
32109180801,Pedro Lucas Afonso,pedrolucas.afonso@hotmail.com,PA,1986-09-15
32231953602,Clara Afonso,clara.afonso@gmail.com,PB,1985-12-06
32328647581,Yago Afonso,yago.afonso@hotmail.com,PR,1989-01-23
32334349050,Joao Lucas Afonso,joãolucas.afonso@hotmail.com,PE,2004-02-27
32412969447,Ayla Sophia Afonso,aylasophia.afonso@outlook.com,PI,1986-12-28
32428262735,Nicolas Afonso,nicolas.afonso@hotmail.com,RJ,1988-06-17
32446458027,Hugo Afonso,hugo.afonso@icloud.com,RN,1986-03-08
32452431971,Bianca Afonso,bianca.afonso@gmail.com,RS,1989-12-02
32458783134,Maya Afonso,maya.afonso@hotmail.com,RO,1989-04-01
32487251892,Vinicius Afonso,vinicius.afonso@gmail.com,RR,1988-08-10
32540754204,Joao Afonso,joão.afonso@outlook.com,SC,1983-03-18
32608431826,Maria Cecilia Afonso,mariacecilia.afonso@icloud.com,AC,1988-03-17
32735794454,Yago Afonso,yago.afonso@hotmail.com,AL,1962-03-14
32743725617,William  Afonso,william .afonso@outlook.com,AP,1943-01-17
32794810297,Arthur Miguel Afonso,arthurmiguel.afonso@icloud.com,AM,1955-12-28
32925053783,Felipe Afonso,felipe.afonso@outlook.com,BA,1988-01-10
32940351991,Rebeca Afonso,rebeca.afonso@hotmail.com,CE,1986-04-26
33063546905,Vinicius Afonso,vinicius.afonso@icloud.com,DF,1987-10-02
33064182203,Lorenzo Afonso,lorenzo.afonso@outlook.com,ES,1988-10-21
33132552766,Valentim Afonso,valentim.afonso@gmail.com,GO,1974-03-22
33145989485,Francisco Afonso,francisco.afonso@icloud.com,MA,1987-04-13
33251731771,Antonia Afonso,antonia.afonso@hotmail.com,MT,1988-10-09
33259726963,Gael Afonso,gael.afonso@icloud.com,MS,1938-04-08
33263236638,Bryan Afonso,bryan.afonso@gmail.com,MG,1960-03-06
33264091821,Olivia Afonso,olivia.afonso@icloud.com,PA,1944-11-13
33410524923,Gustavo Afonso,gustavo.afonso@hotmail.com,PB,1960-04-07
33458908936,Maria Elisa Afonso,mariaelisa.afonso@hotmail.com,PR,1989-03-29
33601526468,Ana Vitoria Afonso,anavitoria.afonso@outlook.com,PE,1988-05-29
33638937068,Nathalia Afonso,nathalia.afonso@gmail.com,PI,1988-09-06
33651465548,Carlos Eduardo Afonso,carloseduardo.afonso@hotmail.com,RJ,1987-03-23
33659716767,Maria Elisa Afonso,mariaelisa.afonso@hotmail.com,RN,1995-06-12
33660527523,Diego Afonso,diego.afonso@outlook.com,RS,1985-12-02
33706708914,Hadassa Afonso,hadassa.afonso@icloud.com,RO,1988-02-09
33729084966,Bento Afonso,bento.afonso@gmail.com,RR,1943-07-30
33731914113,Ana Julia Afonso,anajulia.afonso@icloud.com,SC,1965-01-29
33740798536,Ricardo Afonso,ricardo.afonso@gmail.com,AC,1952-09-24
33753723191,Yasmin Afonso,yasmin.afonso@outlook.com,AL,1951-08-30
33856129792,Enrico Afonso,enrico.afonso@icloud.com,AP,1955-08-12
33915979402,Kamilly Afonso,kamilly.afonso@gmail.com,AM,1960-09-21
34146556684,Mikaela Afonso,mikaela.afonso@gmail.com,BA,1988-06-24
34191249621,Diogo Afonso,diogo.afonso@hotmail.com,CE,1988-01-22
34201768802,Mariana Afonso,mariana.afonso@hotmail.com,DF,1989-07-04
34246074359,Maria Vitoria Afonso,mariavitoria.afonso@gmail.com,ES,1990-03-17
34263533340,Joao Vitor Afonso,joãovitor.afonso@gmail.com,GO,1988-07-04
34299397878,Helena Afonso,helena.afonso@icloud.com,MA,1989-01-20
34381753684,Antonia Afonso,antonia.afonso@gmail.com,MT,1991-02-05
34425079740,Ana Livia Afonso,analivia.afonso@outlook.com,MS,1992-11-27
34426510273,Maria Heloisa Afonso,mariaheloisa.afonso@icloud.com,MG,2002-02-05
34471451082,Clarice Afonso,clarice.afonso@icloud.com,PA,1987-03-14
34478443079,Antonia Afonso,antonia.afonso@hotmail.com,PB,1987-04-22
34498961315,Antonio Afonso,antonio.afonso@hotmail.com,PR,1989-02-22
34502351883,Maya Afonso,maya.afonso@gmail.com,PE,1987-12-09
34525005044,Otto Afonso,otto.afonso@gmail.com,PI,1952-11-23
34588770983,Maria Valentina Afonso,mariavalentina.afonso@hotmail.com,RJ,1966-10-14
34704324707,Kaue  Afonso,kaue .afonso@outlook.com,RN,1973-10-01
34751452021,icaro  Afonso,icaro .afonso@gmail.com,RS,1967-01-28
34758535078,Livia Afonso,livia.afonso@outlook.com,RO,1966-03-25
34776108590,Ana Luiza Afonso,analuiza.afonso@gmail.com,RR,1984-05-05
34776269973,Ana Cecilia Afonso,anacecilia.afonso@outlook.com,SC,1927-03-23
34894670274,Luna Afonso,luna.afonso@icloud.com,AC,1987-10-12
34910702490,Bianca Afonso,bianca.afonso@gmail.com,AL,1985-11-28
34969853617,Heitor Afonso,heitor.afonso@outlook.com,AP,1988-11-20
34979669146,Olivia Afonso,olivia.afonso@outlook.com,AM,1986-05-08
34980722172,Ana Julia Afonso,anajulia.afonso@gmail.com,BA,1988-08-26
35030957263,Marina Afonso,marina.afonso@hotmail.com,CE,1962-01-15
35031000254,Maria Eduarda Afonso,mariaeduarda.afonso@gmail.com,DF,1977-07-11
35052935405,Benicio Afonso,benicio.afonso@gmail.com,ES,1963-11-21
35066378849,Stefany Afonso,stefany.afonso@gmail.com,GO,1956-12-24
35096151913,Rafaela Afonso,rafaela.afonso@outlook.com,MA,1955-01-16
35111570308,Louise Afonso,louise.afonso@gmail.com,MT,1988-12-16
35131522739,Antonella Afonso,antonella.afonso@outlook.com,MS,1988-05-14
35161363658,Alexandre Afonso,alexandre.afonso@gmail.com,MG,1981-10-10
35188433393,Evellyn  Afonso,evellyn .afonso@hotmail.com,PA,1988-11-04
35230077117,Maria Cecilia Afonso,mariacecilia.afonso@icloud.com,PB,1986-11-20
35247432944,Bento Afonso,bento.afonso@icloud.com,PR,1956-08-20
35261718086,Breno Afonso,breno.afonso@icloud.com,PE,1987-12-07
35333281677,Breno Afonso,breno.afonso@gmail.com,PI,1970-03-08
35400802596,Vitoria Afonso,vitoria.afonso@gmail.com,RJ,1965-04-26
35483612852,Ana Carolina Afonso,anacarolina.afonso@gmail.com,RN,1955-02-20
35500965693,Vinicius Afonso,vinicius.afonso@gmail.com,RS,1991-06-27
35562336236,Kaue  Afonso,kaue .afonso@hotmail.com,RO,1989-12-17
35570212813,Ayla Afonso,ayla.afonso@hotmail.com,RR,1988-12-24
35591489288,Enzo Afonso,enzo.afonso@gmail.com,SC,1988-06-29
35605030295,Pietro Afonso,pietro.afonso@gmail.com,AC,1989-02-09
35621376506,Vicente Afonso,vicente.afonso@icloud.com,AL,1987-07-29
35747845640,Ana Beatriz Afonso,anabeatriz.afonso@hotmail.com,AP,1939-11-29
35837502065,Barbara Afonso,barbara.afonso@icloud.com,AM,1971-05-24
35860822081,Nomes Afonso,nomes.afonso@hotmail.com,BA,1945-04-07
35920873367,Luiza Afonso,luiza.afonso@outlook.com,CE,1964-07-20
35942950623,Otto Afonso,otto.afonso@hotmail.com,DF,1952-09-20
36010269215,Yasmin Afonso,yasmin.afonso@icloud.com,ES,1950-02-28
36010566081,Olivia Afonso,olivia.afonso@outlook.com,GO,1953-07-13
36029308690,Lara Afonso,lara.afonso@hotmail.com,MA,1975-07-22
36101172410,Caio Afonso,caio.afonso@icloud.com,MT,1984-05-17
36143392903,Daniel Afonso,daniel.afonso@icloud.com,MS,1989-07-20
36151417570,Yan Afonso,yan.afonso@icloud.com,MG,1987-06-26
36152725717,Vinicius Afonso,vinicius.afonso@outlook.com,PA,1979-09-16
36178428703,Perola Afonso,perola.afonso@gmail.com,PB,1980-01-09
36202143239,Joao Lucas Afonso,joãolucas.afonso@outlook.com,PR,1986-02-10
36273540401,Pietra Afonso,pietra.afonso@hotmail.com,PE,1956-08-01
36275287942,Joao Paulo Afonso,joãopaulo.afonso@outlook.com,PI,1967-08-29
36316938238,Antonio Afonso,antonio.afonso@gmail.com,RJ,1940-01-18
36338093744,Renan Afonso,renan.afonso@outlook.com,RN,1954-07-01
36371213421,Kaique Afonso,kaique.afonso@icloud.com,RS,1983-10-12
36435326379,Thomas Afonso,thomas.afonso@gmail.com,RO,1988-03-02
36501244641,Vitor Afonso,vitor.afonso@outlook.com,RR,1988-06-24
36516912509,Maria Fernanda Afonso,mariafernanda.afonso@icloud.com,SC,1985-12-15
36540274957,Arthur Afonso,arthur.afonso@hotmail.com,AC,1977-12-19
36564378192,Maria Vitoria Afonso,mariavitoria.afonso@gmail.com,AL,1986-03-26
36591275348,Vitor Hugo Afonso,vitorhugo.afonso@outlook.com,AP,1987-05-01
36639760652,Maria Luiza Afonso,marialuiza.afonso@icloud.com,AM,1987-11-21
36732028388,Lais Afonso,lais.afonso@gmail.com,BA,1988-09-11
36736510830,Melinda Afonso,melinda.afonso@outlook.com,CE,1987-08-25
36745196455,Tomas Afonso,tomas.afonso@outlook.com,DF,1987-08-15
36767871869,Ana Afonso,ana.afonso@hotmail.com,ES,1988-09-22
36785489486,Renan Afonso,renan.afonso@hotmail.com,GO,1989-07-22
36850006700,Matteo Afonso,matteo.afonso@gmail.com,MA,1988-11-28
36952964636,Ana Laura Afonso,analaura.afonso@hotmail.com,MT,1991-05-27
37044633115,Ricardo Afonso,ricardo.afonso@outlook.com,MS,1989-02-19
37130232004,Ryan Afonso,ryan.afonso@hotmail.com,MG,1986-08-08
37135429954,Olivia Afonso,olivia.afonso@icloud.com,PA,1986-05-02
37179621301,Josue Afonso,josue.afonso@icloud.com,PB,1961-03-02
37202666729,Ana Julia Afonso,anajulia.afonso@outlook.com,PR,1970-12-07
37233510184,Caleb Afonso,caleb.afonso@gmail.com,PE,1958-05-02
37243381229,Maria Luisa Afonso,marialuisa.afonso@hotmail.com,PI,1948-04-02
37244669872,Pedro Afonso,pedro.afonso@outlook.com,RJ,1987-04-15
37299337559,Isabella Afonso,isabella.afonso@outlook.com,RN,1986-08-22
37309402506,Ana Laura Afonso,analaura.afonso@hotmail.com,RS,1988-08-17
37327379425,Maria Valentina Afonso,mariavalentina.afonso@gmail.com,RO,1990-02-11
37409185021,Joana Afonso,joana.afonso@gmail.com,RR,1988-08-01
37536455147,Joana Afonso,joana.afonso@hotmail.com,SC,1987-02-04
37560309933,Ana Clara Afonso,anaclara.afonso@icloud.com,AC,1988-03-07
37561314226,Joao Gabriel Afonso,joãogabriel.afonso@outlook.com,AL,1942-08-16
37622148981,Luan Afonso,luan.afonso@outlook.com,AP,1973-05-01
37636901594,Melissa Afonso,melissa.afonso@outlook.com,AM,1966-03-29
37640314968,Maria Helena Afonso,mariahelena.afonso@gmail.com,BA,1947-03-10
37661099398,Isabella Afonso,isabella.afonso@gmail.com,CE,1956-08-20
37754112216,Maria Heloisa Afonso,mariaheloisa.afonso@icloud.com,DF,1988-08-25
37764756978,Renan Afonso,renan.afonso@icloud.com,ES,1987-03-07
37786818249,Maria Vitoria Afonso,mariavitoria.afonso@outlook.com,GO,1987-06-18
37824046452,Bento Afonso,bento.afonso@icloud.com,MA,1986-12-27
37916268712,Vitor Afonso,vitor.afonso@outlook.com,MT,2003-08-27
37964711320,Felipe Afonso,felipe.afonso@hotmail.com,MS,1987-03-21
38012700324,Davi Luiz  Afonso,daviluiz .afonso@outlook.com,MG,1952-01-31
38052315293,Ayla Afonso,ayla.afonso@hotmail.com,PA,1971-07-15
38062362874,Kaique Afonso,kaique.afonso@hotmail.com,PB,1940-12-08
38069097529,Arthur Miguel Afonso,arthurmiguel.afonso@outlook.com,PR,1948-07-23
38093175716,Eduardo Afonso,eduardo.afonso@gmail.com,PE,1989-10-22
38103260291,Joao Pedro Afonso,joãopedro.afonso@icloud.com,PI,1982-05-25
38158851973,Carlos Eduardo Afonso,carloseduardo.afonso@gmail.com,RJ,2000-05-15
38172009257,Ravi Afonso,ravi.afonso@hotmail.com,RN,1989-04-12
38180543035,Luiz Gustavo Afonso,luizgustavo.afonso@gmail.com,RS,1995-12-27
38261044041,Isabella Afonso,isabella.afonso@icloud.com,RO,1987-08-10
38295383602,Luisa Afonso,luisa.afonso@icloud.com,RR,1987-02-27
38414770946,icaro  Afonso,icaro .afonso@hotmail.com,SC,1958-07-10
38444051720,Vitor Hugo Afonso,vitorhugo.afonso@icloud.com,AC,1947-06-03
38452139309,Bento Afonso,bento.afonso@outlook.com,AL,1955-09-12
38522735237,Eloa Afonso,eloa.afonso@hotmail.com,AP,1953-07-12
38572478481,Giovanna Afonso,giovanna.afonso@outlook.com,AM,1987-04-25
38634607959,Giovanna Afonso,giovanna.afonso@outlook.com,BA,1988-04-28
38704074851,Ana Julia Afonso,anajulia.afonso@outlook.com,CE,1988-07-16
38817477635,Malu Afonso,malu.afonso@hotmail.com,DF,1990-05-18
38824559128,Anthony Gabriel Afonso,anthonygabriel.afonso@outlook.com,ES,1990-11-29
38833359584,Noah Afonso,noah.afonso@hotmail.com,GO,1988-04-06
38863268734,Gabriela Afonso,gabriela.afonso@icloud.com,MA,1962-09-19
38900016410,Maria Laura Afonso,marialaura.afonso@hotmail.com,MT,1966-06-19
38907125161,Ana Livia Afonso,analivia.afonso@icloud.com,MS,1963-06-06
38919555134,Luiza Afonso,luiza.afonso@hotmail.com,MG,1964-01-17
38927831263,Erick Afonso,erick.afonso@gmail.com,PA,1966-11-19
38957716724,Joao Guilherme Afonso,joãoguilherme.afonso@hotmail.com,PB,1946-10-10
39065286079,Vicente Afonso,vicente.afonso@icloud.com,PR,1956-02-02
39293809253,Livia Afonso,livia.afonso@hotmail.com,PE,1990-12-02
39315155258,Brenda Afonso,brenda.afonso@icloud.com,PI,1996-03-31
39336683656,Henrique Afonso,henrique.afonso@icloud.com,RJ,1989-10-10
39362651897,Maria Sophia Afonso,mariasophia.afonso@hotmail.com,RN,1987-06-15
39551190020,Arthur Gabriel Afonso,arthurgabriel.afonso@icloud.com,RS,1988-06-01
39555155763,Breno Afonso,breno.afonso@hotmail.com,RO,1988-04-14
39573628446,Emanuelly Afonso,emanuelly.afonso@icloud.com,RR,1987-11-05
39668727395,Lorena Afonso,lorena.afonso@icloud.com,SC,1988-11-20
39763685371,Yan Afonso,yan.afonso@outlook.com,AC,1988-01-19
39799273372,Yan Afonso,yan.afonso@outlook.com,AL,1988-12-05
39896083533,Joao Pedro Afonso,joãopedro.afonso@outlook.com,AP,1950-02-07
39916303538,Miguel Afonso,miguel.afonso@outlook.com,AM,1963-05-19
39935501233,Bruna Afonso,bruna.afonso@outlook.com,BA,1951-08-01
39981242231,Murilo Afonso,murilo.afonso@icloud.com,CE,1922-06-01
39983016398,Luiz Miguel Afonso,luizmiguel.afonso@hotmail.com,DF,1951-07-18
39989342363,Evellyn  Afonso,evellyn .afonso@hotmail.com,ES,1948-06-08
40011839270,Maria Laura Afonso,marialaura.afonso@hotmail.com,GO,1960-02-15
40037982666,Caroline Afonso,caroline.afonso@icloud.com,MA,1989-03-21
40130866294,Ana Laura Afonso,analaura.afonso@hotmail.com,MT,1988-07-01
40265332006,Maria Vitoria Afonso,mariavitoria.afonso@hotmail.com,MS,1987-10-24
40351826448,Brenda Afonso,brenda.afonso@outlook.com,MG,1988-12-16
